date,precip,temp_avg,temp_min,precip_5days_sum,precip_10days_sum,daily_index,cumulative_index
2025-11-09,0.0,10.603448922179325,6.821138240406356,0.0,12.483044909984585,0,198
2025-11-10,7.02213439108243,10.572627963659897,4.962591725475477,0.0,12.483044909984585,0,198
2025-11-11,9.487620082920689,10.792532133506313,5.855538172691922,7.02213439108243,19.505179301067017,0,198
2025-11-12,0.0,10.30439716555037,4.905999947793873,16.509754474003117,22.49868182273069,0,198
2025-11-13,0.0,10.610734598091824,4.5648341532773316,16.509754474003117,16.50975447400313,0,198
2025-11-14,0.0,10.831469236329951,6.758304850260458,16.509754474003117,16.50975447400313,0,198
2025-11-15,0.0,11.11803278173295,6.06056044476594,16.509754474003117,16.50975447400313,0,198
2025-11-16,0.0,10.647136594664403,5.31763668420183,9.487620082920689,16.50975447400313,0,198
2025-11-17,0.0,10.51084450295889,4.596856017682569,0.0,16.50975447400313,0,198
2025-11-18,0.0,10.423752329284525,6.0246920219757385,0.0,16.50975447400313,0,198
2025-11-19,0.0,10.423543364646832,5.407699911249551,0.0,16.50975447400313,0,198
2025-11-20,10.103150672734063,10.49337761197205,5.2681692255368375,0.0,16.50975447400313,0,198
2025-11-21,8.098979746123744,10.516430339373471,4.739741525710031,10.103150672734063,19.590770755654766,0,198
2025-11-22,8.990781599571479,10.350413926642432,4.178146016822723,18.202130418857806,18.20213041885782,0,198
2025-11-23,4.23765366534919,9.901388254705466,4.029312652012152,27.192912018429286,27.1929120184293,0,198
2025-11-24,1.093998815265721,10.482838918977848,4.324007564520741,31.430565683778475,31.43056568377849,2,200
2025-11-25,0.018288592094564213,10.359137151626214,5.602094388757905,32.524564499044196,32.52456449904421,2,202
2025-11-26,0.0,10.285662907374501,5.1884180608785755,22.439702418404696,32.542853091138774,0,202
2025-11-27,0.0,10.189122736229137,4.181096337276472,14.340722672280954,32.542853091138774,0,202
2025-11-28,0.6984765038661392,10.527340013676053,5.089234780365587,5.349941072709475,32.542853091138774,0,202
2025-11-29,11.356660908358332,10.72230200937463,5.087119950588374,1.8107639112264244,33.24132959500491,0,202
2025-11-30,13.369391365467852,10.65732576302264,7.5370311041298805,12.073426004319035,44.59799050336325,1,203
2025-12-01,0.0,10.934559418620381,6.329609267516787,25.424528777692323,47.86423119609704,0,203
2025-12-02,0.0,10.722337965095562,4.725999786568934,25.424528777692323,39.76525144997329,0,203
2025-12-03,0.0,11.111206316997993,5.20431675940938,25.424528777692323,30.774469850401815,0,203
2025-12-04,0.0,10.729482217304849,6.285965100174451,24.726052273826184,26.536816185052622,0,203
2025-12-05,0.0,10.554656784889346,5.613585600463125,13.369391365467852,25.4428173697869,0,203
2025-12-06,0.0,9.882554358556376,4.146445066823958,0.0,25.424528777692338,0,203
2025-12-07,0.0,9.764233005771644,4.252391541679003,0.0,25.424528777692338,0,203
2025-12-08,0.0,9.637953054879972,3.986758384464679,0.0,25.424528777692338,0,203
2025-12-09,0.0,10.272451255206533,4.206770161562815,0.0,24.7260522738262,0,203
2025-12-10,0.0,10.539778193987672,5.891316482256059,0.0,13.369391365467866,0,203
2025-12-11,0.0,10.533366947453942,5.158682231783075,0.0,0.0,0,203
2025-12-12,0.0,10.83032715435553,5.936785658350516,0.0,0.0,0,203
2025-12-13,0.0,10.40372319731324,6.54359219149228,0.0,0.0,0,203
2025-12-14,0.0,11.191979244720017,7.673974609375023,0.0,0.0,0,203
2025-12-15,0.0,11.687485455367039,7.474698470973408,0.0,0.0,0,203
2025-12-16,0.0,11.438939922660666,7.29324738124626,0.0,0.0,0,203
2025-12-17,0.0,11.331769509785374,6.529793927654566,0.0,0.0,0,203
2025-12-18,0.0,11.021919616763284,6.693550772037156,0.0,0.0,0,203
2025-12-19,0.0,11.052744150061812,6.450989095819864,0.0,0.0,0,203
2025-12-20,0.0,11.603570216756736,7.388358676358678,0.0,0.0,0,203
2025-12-21,0.0,11.634041126819056,8.830912982292944,0.0,0.0,0,203
2025-12-22,0.0,10.957066020525758,6.8756104859166385,0.0,0.0,0,203
2025-12-23,0.0,10.681802132244627,5.114970791414919,0.0,0.0,0,203
2025-12-24,0.0,10.784592412952634,5.215063649303545,0.0,0.0,0,203
2025-12-25,0.0,11.814042887497806,5.657590988447112,0.0,0.0,0,203
2025-12-26,0.0,12.261879409534174,7.807879504317782,0.0,0.0,0,203
2025-12-27,55.41899345743117,12.307344259106117,9.095854599670815,0.0,0.0,1,204
2025-12-28,29.489341741791012,11.252521217394246,7.517527684625634,55.41899345743117,55.418993457431185,2,206
2025-12-29,11.37744242687493,10.522016267756499,5.889303761608232,84.90833519922218,84.9083351992222,2,208
2025-12-30,24.057629976555265,10.88961804228012,7.057557726206312,96.28577762609711,96.28577762609713,2,210
2025-12-31,27.709496728715585,11.054832192986794,5.360396321614644,120.34340760265238,120.34340760265239,2,212
